"","RecorderID","ProfileID","Datefield","Unitsread","Valid"
"366","GNK001",12001461,"2010-09-08 14:30:00",0.134999999776483,1
"367","GNK001",12001461,"2010-09-08 15:00:00",0.136666666716337,1
"368","GNK001",12001461,"2010-09-08 15:30:00",0.134999999776483,1
"369","GNK001",12001461,"2010-09-08 16:00:00",0.133333332836628,1
"370","GNK001",12001461,"2010-09-08 16:30:00",0.7483333311975,1
"371","GNK001",12001461,"2010-09-08 17:00:00",1.09166666865349,1
"372","GNK001",12001461,"2010-09-08 17:30:00",1.35166670382023,1
"373","GNK001",12001461,"2010-09-08 18:00:00",0.476666666567326,1
"374","GNK001",12001461,"2010-09-08 18:30:00",0.206666670739651,1
"375","GNK001",12001461,"2010-09-08 19:00:00",0.234999999403954,1
"376","GNK001",12001461,"2010-09-08 19:30:00",0.141666668467224,1
"377","GNK001",12001461,"2010-09-08 20:00:00",0.190000001341105,1
"378","GNK001",12001461,"2010-09-08 20:30:00",0.188333332538605,1
"379","GNK001",12001461,"2010-09-08 21:00:00",0.156666668131948,1
"380","GNK001",12001461,"2010-09-08 21:30:00",0.16833333671093,1
"381","GNK001",12001461,"2010-09-08 22:00:00",0.196666672825813,1
"382","GNK001",12001461,"2010-09-08 22:30:00",0.169999999925494,1
